,Airline,scores,compound,sent_type,Airline_Mentioned,Attribute_Mentioned,delta_airline,american_airline,united_airline,spirit_airline,air_canada,ryanair,frontier_airline,emirates_airline,southwest_airline,british_airway,comfort,in-flight_entertainment,customer_service,monetary_values,cleanliness,check-in_boarding,food_beverage
22,Delta_Airline,"{'neg': 0.052, 'neu': 0.849, 'pos': 0.099, 'compound': 0.25}",0.25,2,"['delta_airline', 'american_airline']","['customer_service', 'check-in_boarding']",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
23,Delta_Airline,"{'neg': 0.066, 'neu': 0.934, 'pos': 0.0, 'compound': -0.8537}",-0.8537,0,['delta_airline'],"['monetary_values', 'comfort']",1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
24,Delta_Airline,"{'neg': 0.085, 'neu': 0.854, 'pos': 0.061, 'compound': -0.4359}",-0.4359,0,['delta_airline'],['in-flight_entertainment'],1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25,Delta_Airline,"{'neg': 0.074, 'neu': 0.914, 'pos': 0.012, 'compound': -0.7783}",-0.7783,0,['delta_airline'],"['check-in_boarding', 'customer_service', 'in-flight_entertainment', 'comfort']",1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
26,Delta_Airline,"{'neg': 0.112, 'neu': 0.761, 'pos': 0.128, 'compound': 0.7483}",0.7483,2,['delta_airline'],"['check-in_boarding', 'customer_service', 'monetary_values', 'comfort']",1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
27,Delta_Airline,"{'neg': 0.081, 'neu': 0.878, 'pos': 0.041, 'compound': -0.5163}",-0.5163,0,['delta_airline'],"['customer_service', 'check-in_boarding']",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
28,Delta_Airline,"{'neg': 0.058, 'neu': 0.926, 'pos': 0.017, 'compound': -0.5667}",-0.5667,0,['delta_airline'],['check-in_boarding'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29,Delta_Airline,"{'neg': 0.243, 'neu': 0.757, 'pos': 0.0, 'compound': -0.9254}",-0.9254,0,['delta_airline'],['monetary_values'],1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30,Delta_Airline,"{'neg': 0.108, 'neu': 0.867, 'pos': 0.025, 'compound': -0.8885}",-0.8885,0,['delta_airline'],"['check-in_boarding', 'monetary_values', 'customer_service']",1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
31,Delta_Airline,"{'neg': 0.0, 'neu': 0.883, 'pos': 0.117, 'compound': 0.4927}",0.4927,2,['delta_airline'],['customer_service'],1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32,Delta_Airline,"{'neg': 0.051, 'neu': 0.874, 'pos': 0.076, 'compound': 0.631}",0.631,2,['delta_airline'],"['monetary_values', 'customer_service', 'comfort', 'check-in_boarding']",1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
33,Delta_Airline,"{'neg': 0.081, 'neu': 0.9, 'pos': 0.019, 'compound': -0.8689}",-0.8689,0,['delta_airline'],"['customer_service', 'check-in_boarding', 'monetary_values']",1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
34,Delta_Airline,"{'neg': 0.136, 'neu': 0.788, 'pos': 0.076, 'compound': -0.882}",-0.882,0,['delta_airline'],"['check-in_boarding', 'customer_service']",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
35,Delta_Airline,"{'neg': 0.028, 'neu': 0.972, 'pos': 0.0, 'compound': -0.25}",-0.25,0,['delta_airline'],['check-in_boarding'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36,Delta_Airline,"{'neg': 0.014, 'neu': 0.936, 'pos': 0.049, 'compound': 0.6792}",0.6792,2,['delta_airline'],"['check-in_boarding', 'customer_service', 'monetary_values']",1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
37,Delta_Airline,"{'neg': 0.067, 'neu': 0.86, 'pos': 0.073, 'compound': 0.1391}",0.1391,2,['delta_airline'],['monetary_values'],1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38,Delta_Airline,"{'neg': 0.095, 'neu': 0.905, 'pos': 0.0, 'compound': -0.6705}",-0.6705,0,['delta_airline'],"['check-in_boarding', 'monetary_values', 'customer_service']",1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
39,Delta_Airline,"{'neg': 0.062, 'neu': 0.91, 'pos': 0.028, 'compound': -0.5154}",-0.5154,0,['delta_airline'],"['check-in_boarding', 'monetary_values']",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
40,Delta_Airline,"{'neg': 0.101, 'neu': 0.877, 'pos': 0.022, 'compound': -0.636}",-0.636,0,['delta_airline'],"['check-in_boarding', 'customer_service']",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
41,Delta_Airline,"{'neg': 0.0, 'neu': 0.986, 'pos': 0.014, 'compound': 0.2057}",0.2057,2,['delta_airline'],"['check-in_boarding', 'customer_service', 'monetary_values']",1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
42,Delta_Airline,"{'neg': 0.035, 'neu': 0.965, 'pos': 0.0, 'compound': -0.4019}",-0.4019,0,['delta_airline'],"['customer_service', 'check-in_boarding', 'monetary_values']",1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
43,Delta_Airline,"{'neg': 0.077, 'neu': 0.923, 'pos': 0.0, 'compound': -0.8807}",-0.8807,0,['delta_airline'],"['monetary_values', 'check-in_boarding', 'customer_service']",1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
44,Delta_Airline,"{'neg': 0.041, 'neu': 0.959, 'pos': 0.0, 'compound': -0.4265}",-0.4265,0,['delta_airline'],"['check-in_boarding', 'comfort']",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
45,Delta_Airline,"{'neg': 0.022, 'neu': 0.84, 'pos': 0.138, 'compound': 0.855}",0.855,2,['delta_airline'],"['check-in_boarding', 'monetary_values']",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
46,Delta_Airline,"{'neg': 0.037, 'neu': 0.941, 'pos': 0.022, 'compound': -0.1779}",-0.1779,0,['delta_airline'],"['check-in_boarding', 'customer_service']",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
47,Delta_Airline,"{'neg': 0.105, 'neu': 0.868, 'pos': 0.027, 'compound': -0.8558}",-0.8558,0,['delta_airline'],"['check-in_boarding', 'customer_service']",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
48,Delta_Airline,"{'neg': 0.07, 'neu': 0.876, 'pos': 0.054, 'compound': -0.163}",-0.163,0,['delta_airline'],"['check-in_boarding', 'monetary_values', 'customer_service']",1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
49,Delta_Airline,"{'neg': 0.134, 'neu': 0.805, 'pos': 0.062, 'compound': -0.8914}",-0.8914,0,['delta_airline'],"['check-in_boarding', 'customer_service', 'comfort']",1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
50,Delta_Airline,"{'neg': 0.078, 'neu': 0.922, 'pos': 0.0, 'compound': -0.296}",-0.296,0,['delta_airline'],['check-in_boarding'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51,Delta_Airline,"{'neg': 0.017, 'neu': 0.905, 'pos': 0.078, 'compound': 0.8176}",0.8176,2,['delta_airline'],"['customer_service', 'comfort']",1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
52,Delta_Airline,"{'neg': 0.035, 'neu': 0.942, 'pos': 0.023, 'compound': -0.3887}",-0.3887,0,['delta_airline'],"['check-in_boarding', 'customer_service']",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
53,Delta_Airline,"{'neg': 0.052, 'neu': 0.875, 'pos': 0.073, 'compound': 0.1779}",0.1779,2,['delta_airline'],"['check-in_boarding', 'monetary_values']",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
54,Delta_Airline,"{'neg': 0.0, 'neu': 0.916, 'pos': 0.084, 'compound': 0.63}",0.63,2,['delta_airline'],"['check-in_boarding', 'monetary_values']",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
55,Delta_Airline,"{'neg': 0.041, 'neu': 0.82, 'pos': 0.139, 'compound': 0.8402}",0.8402,2,['delta_airline'],"['comfort', 'check-in_boarding']",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
56,Delta_Airline,"{'neg': 0.045, 'neu': 0.932, 'pos': 0.023, 'compound': -0.3612}",-0.3612,0,['delta_airline'],['check-in_boarding'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
57,Delta_Airline,"{'neg': 0.074, 'neu': 0.912, 'pos': 0.013, 'compound': -0.8527}",-0.8527,0,['delta_airline'],"['comfort', 'monetary_values', 'check-in_boarding']",1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
58,Delta_Airline,"{'neg': 0.039, 'neu': 0.852, 'pos': 0.108, 'compound': 0.7939}",0.7939,2,['delta_airline'],"['check-in_boarding', 'monetary_values', 'customer_service']",1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
59,Delta_Airline,"{'neg': 0.017, 'neu': 0.895, 'pos': 0.088, 'compound': 0.8609}",0.8609,2,['delta_airline'],"['check-in_boarding', 'monetary_values']",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
60,Delta_Airline,"{'neg': 0.044, 'neu': 0.898, 'pos': 0.058, 'compound': 0.34}",0.34,2,['delta_airline'],[],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,Delta_Airline,"{'neg': 0.0, 'neu': 0.922, 'pos': 0.078, 'compound': 0.7845}",0.7845,2,['delta_airline'],"['check-in_boarding', 'customer_service']",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
62,Delta_Airline,"{'neg': 0.031, 'neu': 0.94, 'pos': 0.028, 'compound': 0.1613}",0.1613,2,['delta_airline'],"['check-in_boarding', 'customer_service']",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
63,Delta_Airline,"{'neg': 0.092, 'neu': 0.887, 'pos': 0.02, 'compound': -0.8652}",-0.8652,0,['delta_airline'],"['check-in_boarding', 'customer_service', 'monetary_values']",1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
64,Delta_Airline,"{'neg': 0.058, 'neu': 0.942, 'pos': 0.0, 'compound': -0.7574}",-0.7574,0,['delta_airline'],[],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,Delta_Airline,"{'neg': 0.149, 'neu': 0.812, 'pos': 0.04, 'compound': -0.9021}",-0.9021,0,['delta_airline'],"['check-in_boarding', 'customer_service']",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
66,Delta_Airline,"{'neg': 0.039, 'neu': 0.884, 'pos': 0.077, 'compound': 0.5954}",0.5954,2,['delta_airline'],"['monetary_values', 'check-in_boarding']",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
67,Delta_Airline,"{'neg': 0.0, 'neu': 0.777, 'pos': 0.223, 'compound': 0.91}",0.91,2,['delta_airline'],"['customer_service', 'check-in_boarding', 'comfort']",1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
68,Delta_Airline,"{'neg': 0.121, 'neu': 0.806, 'pos': 0.074, 'compound': -0.6908}",-0.6908,0,['delta_airline'],"['customer_service', 'comfort', 'monetary_values']",1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
69,Delta_Airline,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,1,['delta_airline'],['check-in_boarding'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
70,Delta_Airline,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,1,['delta_airline'],[],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,Delta_Airline,"{'neg': 0.043, 'neu': 0.936, 'pos': 0.02, 'compound': -0.34}",-0.34,0,['delta_airline'],"['check-in_boarding', 'customer_service']",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
72,Delta_Airline,"{'neg': 0.0, 'neu': 0.737, 'pos': 0.263, 'compound': 0.8957}",0.8957,2,['delta_airline'],"['customer_service', 'cleanliness']",1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
73,Delta_Airline,"{'neg': 0.264, 'neu': 0.736, 'pos': 0.0, 'compound': -0.9119}",-0.9119,0,['delta_airline'],['comfort'],1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
74,Delta_Airline,"{'neg': 0.071, 'neu': 0.83, 'pos': 0.099, 'compound': 0.6764}",0.6764,2,['delta_airline'],"['customer_service', 'food_beverage', 'check-in_boarding', 'cleanliness', 'comfort']",1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1
75,Delta_Airline,"{'neg': 0.081, 'neu': 0.898, 'pos': 0.021, 'compound': -0.7717}",-0.7717,0,['delta_airline'],"['monetary_values', 'check-in_boarding']",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
76,Delta_Airline,"{'neg': 0.157, 'neu': 0.843, 'pos': 0.0, 'compound': -0.9142}",-0.9142,0,['delta_airline'],"['customer_service', 'food_beverage']",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
77,Delta_Airline,"{'neg': 0.0, 'neu': 0.781, 'pos': 0.219, 'compound': 0.9324}",0.9324,2,['delta_airline'],"['customer_service', 'comfort', 'check-in_boarding']",1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
78,Delta_Airline,"{'neg': 0.046, 'neu': 0.926, 'pos': 0.028, 'compound': -0.2911}",-0.2911,0,['delta_airline'],"['check-in_boarding', 'monetary_values']",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
79,Delta_Airline,"{'neg': 0.101, 'neu': 0.838, 'pos': 0.061, 'compound': -0.4588}",-0.4588,0,['delta_airline'],"['monetary_values', 'customer_service']",1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
80,Delta_Airline,"{'neg': 0.035, 'neu': 0.923, 'pos': 0.043, 'compound': 0.0534}",0.0534,2,"['delta_airline', 'american_airline']","['check-in_boarding', 'monetary_values', 'customer_service', 'comfort']",1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
81,Delta_Airline,"{'neg': 0.047, 'neu': 0.909, 'pos': 0.043, 'compound': -0.1421}",-0.1421,0,['delta_airline'],"['customer_service', 'check-in_boarding', 'monetary_values']",1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
82,Delta_Airline,"{'neg': 0.043, 'neu': 0.901, 'pos': 0.055, 'compound': 0.1779}",0.1779,2,['delta_airline'],"['check-in_boarding', 'customer_service']",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
83,Delta_Airline,"{'neg': 0.018, 'neu': 0.933, 'pos': 0.05, 'compound': 0.3129}",0.3129,2,['delta_airline'],"['monetary_values', 'customer_service', 'comfort', 'check-in_boarding']",1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
84,Delta_Airline,"{'neg': 0.0, 'neu': 0.965, 'pos': 0.035, 'compound': 0.2716}",0.2716,2,['delta_airline'],"['check-in_boarding', 'monetary_values']",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
85,Delta_Airline,"{'neg': 0.045, 'neu': 0.955, 'pos': 0.0, 'compound': -0.4466}",-0.4466,0,"['delta_airline', 'frontier_airline']","['monetary_values', 'check-in_boarding', 'comfort']",1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
86,Delta_Airline,"{'neg': 0.013, 'neu': 0.738, 'pos': 0.248, 'compound': 0.9811}",0.9811,2,['delta_airline'],"['monetary_values', 'comfort', 'customer_service', 'check-in_boarding']",1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
87,Delta_Airline,"{'neg': 0.029, 'neu': 0.958, 'pos': 0.013, 'compound': -0.3447}",-0.3447,0,['delta_airline'],"['check-in_boarding', 'monetary_values', 'customer_service']",1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
88,Delta_Airline,"{'neg': 0.086, 'neu': 0.901, 'pos': 0.013, 'compound': -0.8047}",-0.8047,0,['delta_airline'],"['check-in_boarding', 'customer_service', 'monetary_values', 'comfort']",1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
89,Delta_Airline,"{'neg': 0.103, 'neu': 0.79, 'pos': 0.107, 'compound': 0.3744}",0.3744,2,['delta_airline'],"['monetary_values', 'comfort', 'customer_service', 'check-in_boarding']",1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
90,Delta_Airline,"{'neg': 0.033, 'neu': 0.885, 'pos': 0.082, 'compound': 0.5267}",0.5267,2,['delta_airline'],['check-in_boarding'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
91,Delta_Airline,"{'neg': 0.035, 'neu': 0.953, 'pos': 0.012, 'compound': -0.4215}",-0.4215,0,['delta_airline'],"['comfort', 'check-in_boarding']",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
92,Delta_Airline,"{'neg': 0.077, 'neu': 0.828, 'pos': 0.095, 'compound': 0.2748}",0.2748,2,['delta_airline'],"['customer_service', 'check-in_boarding']",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
93,Delta_Airline,"{'neg': 0.156, 'neu': 0.748, 'pos': 0.096, 'compound': -0.3544}",-0.3544,0,"['delta_airline', 'american_airline']","['customer_service', 'check-in_boarding', 'monetary_values']",1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
94,Delta_Airline,"{'neg': 0.0, 'neu': 0.961, 'pos': 0.039, 'compound': 0.4466}",0.4466,2,['delta_airline'],"['monetary_values', 'customer_service', 'check-in_boarding']",1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
95,Delta_Airline,"{'neg': 0.193, 'neu': 0.765, 'pos': 0.042, 'compound': -0.8271}",-0.8271,0,['delta_airline'],['monetary_values'],1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
96,Delta_Airline,"{'neg': 0.0, 'neu': 0.951, 'pos': 0.049, 'compound': 0.6369}",0.6369,2,['delta_airline'],['customer_service'],1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
97,Delta_Airline,"{'neg': 0.213, 'neu': 0.63, 'pos': 0.157, 'compound': -0.457}",-0.457,0,['delta_airline'],['customer_service'],1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
98,Delta_Airline,"{'neg': 0.041, 'neu': 0.959, 'pos': 0.0, 'compound': -0.5499}",-0.5499,0,['delta_airline'],"['comfort', 'check-in_boarding', 'customer_service']",1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
99,Delta_Airline,"{'neg': 0.019, 'neu': 0.869, 'pos': 0.112, 'compound': 0.8591}",0.8591,2,['delta_airline'],"['check-in_boarding', 'monetary_values', 'customer_service']",1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
100,Delta_Airline,"{'neg': 0.036, 'neu': 0.964, 'pos': 0.0, 'compound': -0.3612}",-0.3612,0,['delta_airline'],['check-in_boarding'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
101,Delta_Airline,"{'neg': 0.105, 'neu': 0.825, 'pos': 0.07, 'compound': -0.6345}",-0.6345,0,['delta_airline'],"['monetary_values', 'check-in_boarding', 'customer_service']",1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
102,Delta_Airline,"{'neg': 0.147, 'neu': 0.784, 'pos': 0.069, 'compound': -0.8284}",-0.8284,0,['delta_airline'],"['monetary_values', 'check-in_boarding', 'customer_service']",1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
103,Delta_Airline,"{'neg': 0.079, 'neu': 0.921, 'pos': 0.0, 'compound': -0.8591}",-0.8591,0,['delta_airline'],"['check-in_boarding', 'customer_service']",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
104,Delta_Airline,"{'neg': 0.129, 'neu': 0.85, 'pos': 0.021, 'compound': -0.951}",-0.951,0,['delta_airline'],"['in-flight_entertainment', 'check-in_boarding']",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
105,Delta_Airline,"{'neg': 0.053, 'neu': 0.906, 'pos': 0.042, 'compound': -0.486}",-0.486,0,['delta_airline'],"['monetary_values', 'customer_service', 'check-in_boarding']",1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
106,Delta_Airline,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,1,['delta_airline'],[],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,Delta_Airline,"{'neg': 0.0, 'neu': 0.968, 'pos': 0.032, 'compound': 0.4497}",0.4497,2,['delta_airline'],"['comfort', 'monetary_values', 'check-in_boarding']",1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
108,Delta_Airline,"{'neg': 0.168, 'neu': 0.749, 'pos': 0.084, 'compound': -0.8133}",-0.8133,0,['delta_airline'],"['check-in_boarding', 'customer_service']",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
109,Delta_Airline,"{'neg': 0.068, 'neu': 0.867, 'pos': 0.065, 'compound': -0.0688}",-0.0688,0,['delta_airline'],['check-in_boarding'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
110,Delta_Airline,"{'neg': 0.056, 'neu': 0.944, 'pos': 0.0, 'compound': -0.6236}",-0.6236,0,['delta_airline'],['check-in_boarding'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
111,Delta_Airline,"{'neg': 0.0, 'neu': 0.969, 'pos': 0.031, 'compound': 0.2235}",0.2235,2,['delta_airline'],"['monetary_values', 'customer_service', 'check-in_boarding']",1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
112,Delta_Airline,"{'neg': 0.075, 'neu': 0.912, 'pos': 0.013, 'compound': -0.8555}",-0.8555,0,['delta_airline'],"['customer_service', 'comfort']",1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
113,Delta_Airline,"{'neg': 0.016, 'neu': 0.912, 'pos': 0.072, 'compound': 0.8126}",0.8126,2,['delta_airline'],['monetary_values'],1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
114,Delta_Airline,"{'neg': 0.031, 'neu': 0.969, 'pos': 0.0, 'compound': -0.4767}",-0.4767,0,['delta_airline'],"['check-in_boarding', 'customer_service']",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
115,Delta_Airline,"{'neg': 0.09, 'neu': 0.891, 'pos': 0.019, 'compound': -0.7224}",-0.7224,0,"['delta_airline', 'american_airline']",[],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,Delta_Airline,"{'neg': 0.179, 'neu': 0.603, 'pos': 0.218, 'compound': 0.2228}",0.2228,2,['delta_airline'],"['customer_service', 'check-in_boarding', 'monetary_values', 'food_beverage']",1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
117,Delta_Airline,"{'neg': 0.0, 'neu': 0.915, 'pos': 0.085, 'compound': 0.8503}",0.8503,2,['delta_airline'],"['check-in_boarding', 'customer_service']",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
118,Delta_Airline,"{'neg': 0.117, 'neu': 0.811, 'pos': 0.071, 'compound': -0.7106}",-0.7106,0,['delta_airline'],"['comfort', 'check-in_boarding', 'customer_service', 'monetary_values']",1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
119,Delta_Airline,"{'neg': 0.066, 'neu': 0.9, 'pos': 0.033, 'compound': -0.1027}",-0.1027,0,['delta_airline'],"['monetary_values', 'check-in_boarding', 'comfort']",1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
120,Delta_Airline,"{'neg': 0.0, 'neu': 0.974, 'pos': 0.026, 'compound': 0.3716}",0.3716,2,['delta_airline'],"['monetary_values', 'check-in_boarding']",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
121,Delta_Airline,"{'neg': 0.067, 'neu': 0.876, 'pos': 0.057, 'compound': -0.2847}",-0.2847,0,['delta_airline'],"['comfort', 'monetary_values', 'check-in_boarding', 'customer_service']",1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
122,Delta_Airline,"{'neg': 0.151, 'neu': 0.82, 'pos': 0.029, 'compound': -0.899}",-0.899,0,['delta_airline'],"['check-in_boarding', 'customer_service']",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
123,Delta_Airline,"{'neg': 0.029, 'neu': 0.916, 'pos': 0.054, 'compound': 0.438}",0.438,2,['delta_airline'],['check-in_boarding'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
124,Delta_Airline,"{'neg': 0.178, 'neu': 0.765, 'pos': 0.057, 'compound': -0.8229}",-0.8229,0,['delta_airline'],"['check-in_boarding', 'monetary_values']",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
125,Delta_Airline,"{'neg': 0.086, 'neu': 0.871, 'pos': 0.042, 'compound': -0.7366}",-0.7366,0,['delta_airline'],"['check-in_boarding', 'monetary_values', 'customer_service']",1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
126,Delta_Airline,"{'neg': 0.0, 'neu': 0.971, 'pos': 0.029, 'compound': 0.4588}",0.4588,2,['delta_airline'],"['check-in_boarding', 'customer_service']",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
127,Delta_Airline,"{'neg': 0.115, 'neu': 0.86, 'pos': 0.024, 'compound': -0.8402}",-0.8402,0,['delta_airline'],"['check-in_boarding', 'customer_service']",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
128,Delta_Airline,"{'neg': 0.119, 'neu': 0.817, 'pos': 0.064, 'compound': -0.6844}",-0.6844,0,['delta_airline'],"['check-in_boarding', 'monetary_values', 'customer_service']",1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
129,Delta_Airline,"{'neg': 0.114, 'neu': 0.886, 'pos': 0.0, 'compound': -0.8324}",-0.8324,0,['delta_airline'],"['monetary_values', 'customer_service', 'check-in_boarding', 'comfort']",1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
130,Delta_Airline,"{'neg': 0.095, 'neu': 0.799, 'pos': 0.106, 'compound': -0.1828}",-0.1828,0,['delta_airline'],"['monetary_values', 'check-in_boarding']",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
131,Delta_Airline,"{'neg': 0.009, 'neu': 0.96, 'pos': 0.03, 'compound': 0.5718}",0.5718,2,['delta_airline'],"['check-in_boarding', 'customer_service', 'monetary_values']",1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
132,Delta_Airline,"{'neg': 0.14, 'neu': 0.86, 'pos': 0.0, 'compound': -0.8381}",-0.8381,0,['delta_airline'],"['check-in_boarding', 'customer_service', 'monetary_values']",1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
133,Delta_Airline,"{'neg': 0.142, 'neu': 0.808, 'pos': 0.05, 'compound': -0.6808}",-0.6808,0,['delta_airline'],"['monetary_values', 'comfort']",1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
134,Delta_Airline,"{'neg': 0.0, 'neu': 0.908, 'pos': 0.092, 'compound': 0.9405}",0.9405,2,['delta_airline'],"['monetary_values', 'check-in_boarding', 'customer_service']",1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
